GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
CD9_TMEM40,EAF2_HLA-DMA,S1PR5_XCL2,GP1BA_MYL9
ITGA2B_RAMP1,CCL3_GNLY,CD9_ITGA2B,GIMAP7_LINC00936
AP001189.4_S1PR5,AKR1C3_P2RX5,AP001189.4_LY6G6F,FCRLA_PKIG
MAP3K7CL_S1PR5,FERMT3_PDIA3,P2RX5_SPARC,FCRLA_TREML1
CA2_ZAP70,GP1BA_SNCA,ARHGAP24_KIAA0125,GP1BA_TMEM40
GZMB_LGALS3,CD160_TSC22D1,FCRL6_PRSS23,FCRLA_S1PR5
CD247_PTCRA,CD247_GP1BA,CMTM5_LINC00926,ITGA2B_KIAA0125
KIAA0125_TPM1,IL32_ZAP70,FGFBP2_LY6G6F,HIST1H2AC_KLRC1
PLEKHF1_TPM1,CLIC3_PTCRA,SDPR_XCL2,KIAA0125_PKIG
FERMT3_ZAP70,P2RX5_SMIM14,AP001189.4_C2orf88,CMTM5_S1PR5
CLIC3_LGALS1,LAT2_SDPR,AP001189.4_KIAA0125,CD9_ZAP70
FCGR3A_MAL,C9orf142_LAMTOR1,CLU_TPM1,AP001189.4_GP1BA
AP001189.4_MAP3K7CL,CST7_S1PR5,RAMP1_TMEM40,KIAA0125_TMEM40
ARHGAP24_PRSS23,SWAP70_TUBB1,CST7_XCL1,CMTM5_MYL9
LGALS1_MZB1,HOPX_KIAA0125,MAP3K7CL_MYL9,FCRLA_RP11-367G6.3
PLEKHF1_ZAP70,HLA-DQB1_MZB1,FCRL6_RP11-367G6.3,RP11-367G6.3_TPM1
AIF1_MZB1,GYG1_MAFB,ARHGAP24_MAP3K7CL,SEPT5_ZAP70
CA2_PLEKHF1,MS4A1_TTC38,MAP3K7CL_PKIG,CCL5_XCL2
ABI3_HLA-DMB,S100A11_SWAP70,CLU_TREML1,XCL1_ZAP70
SEPT5_XCL1,FCRLA_HAVCR2,GPR56_ITGA2B,GP1BA_PKIG
GPR56_LY6G6F,CD247_SNCA,RAMP1_TREML1,GNG11_GZMA
HLA-DPA1_KLRG1,CLEC10A_CLU,MYL9_S1PR5,KIAA0125_LINC00926
CST3_KLRG1,PF4_PRF1,S100A12_TSC22D1,KIAA0125_SPARC
CD79A_MMD,BLNK_PTGDR,CST7_GP9,CMTM5_PKIG
GRN_S100A12,MPP1_PLD4,GZMH_PKIG,GP1BA_SPARC
C9orf142_MZB1,C1orf162_FOLR3,CST7_RAMP1,CMTM5_SPARC
CLU_TMEM40,CD247_PTCRA,CMTM5_XCL1,GZMA_PLEKHF1
HLA-DPA1_HLA-DPB1,CD79A_TCL1A,RP11-367G6.3_SPARC,LINC00926_PLEKHF1
FERMT3_LTB,C1orf162_HLA-DMA,AQP3_CLEC1B,GP1BA_PLEKHF1
SPARC_TREML1,LGALS2_LGALS3,LINC00926_XCL2,CCL5_S1PR5
MAP3K7CL_MYL9,GP1BA_RGS18,LINC00926_S1PR5,GZMA_SEPT5
LDLRAP1_S100A12,PRF1_TTC38,GPR56_PRR5,FCRLA_PRSS23
MAP3K7CL_RP11-367G6.3,HLA-DOB_SPON2,MYL9_NCR3,TPM1_XCL2
LY6G6F_SEPT5,HLA-DQB1_NCOA4,RAMP1_SPARC,MZB1_PTGS1
CLEC10A_GIMAP7,PHACTR1_SAMD3,PKIG_SPARC,CCL5_ITGA2B
S1PR5_TMEM40,CD79A_HLA-DPA1,CDA_PRR5,AP001189.4_CCL5
GSTP1_NRGN,C1orf162_CD37,CD9_RAMP1,AP001189.4_PLEKHF1
GZMK_HIST1H2AC,EFHD2_MARCH2,S1PR5_TPM1,MAP3K7CL_PRR5
KLRG1_TYMP,F13A1_S100A12,CD9_MAP3K7CL,CCL5_MYL9
C1orf162_LTB,GZMB_MZB1,PLEKHF1_TREML1,FCRLA_XCL2
TTC38_XCL2,BLNK_SAMD3,GP9_GPR56,PLEKHF1_S1PR5
FOLR3_NPC2,ARPC1B_S100A11,CD247_PRR5,CCL5_TPM1
C5orf56_F13A1,COTL1_SERPINF1,AP001189.4_MAP3K7CL,GNG11_PLEKHF1
FCRL6_PRSS23,MS4A6A_PGRMC1,FCRL6_PKIG,CLIC3_MZB1
NPC2_SNX29P2,CLEC10A_S100A8,GP9_MYL9,MYL9_PLEKHF1
HAVCR2_PRF1,CMTM5_TUBB1,P2RX5_TREML1,CDA_H2AFY
LINC00926_TPM1,NRGN_PRR5,CLU_TMEM40,HLA-DMA_PYCARD
CD37_HLA-DMB,ARPC5L_S1PR5,FGFBP2_PKIG,PKIG_PLEKHF1
LINC00926_PKIG,FGFBP2_HVCN1,TMEM40_TREML1,ITGA2B_PLEKHF1
CTSS_SAT1,FOLR3_PDIA3,MYL9_PRSS23,GPR56_TIGIT
CDA_PRSS23,GSN_NCF2,IGLL5_XCL2,PLEKHF1_SPARC
CD79A_SRGN,LAMTOR1_PGRMC1,ITGA2B_MYL9,AC147651.3_AIF1
FCER1G_HLA-DMA,CLDN5_HIST1H2AC,IGLL5_MYL9,PRSS23_TPM1
LAT2_PGRMC1,CMTM5_GZMH,RAMP1_XCL2,CD9_GZMA
PKIG_XCL2,GP1BA_NRGN,GPR56_SPARC,CCL5_GNG11
AIF1_CEBPB,COTL1_EFHD2,CD79B_CST3,KIAA0125_RAMP1
GPR56_MAP3K7CL,ASGR1_C5AR1,FCRLA_TPM1,CD72_PRSS23
CD9_LY6G6F,ALDH2_MMD,BLNK_LGALS1,CCL5_LY6G6F
IGLL5_TUBB1,CD19_LAT2,CD9_PKIG,GZMA_XCL1
PLEKHF1_TREML1,ARPC1B_GP1BA,HVCN1_LGALS1,GP9_KIAA0125
GIMAP7_PF4,CD19_SMCO4,CD9_GP1BA,CYBA_GPX1
AIF1_FCN1,LST1_PNOC,GZMK_TPM1,PLEKHF1_TMEM40
FCRL6_GNG11,FERMT3_TCL1A,C2orf88_NCR3,PLEKHF1_TREML1
GP9_SPARC,LGALS1_TCL1A,LY6G6F_TREML1,FCER1A_GIMAP5
HIST1H2AC_KIAA0125,HAVCR2_SWAP70,GP9_KIAA0125,CCL5_TMEM40
GNG11_MAP3K7CL,CLIC3_GZMB,GZMA_KIAA0125,CD72_XCL2
BLVRA_PTGS1,NRGN_PLBD1,TIGIT_TREML1,CTSS_GSTP1
CLIC3_PLD4,APOBEC3A_SMIM14,RP11-367G6.3_TPM1,CCL5_RP11-367G6.3
LGALS3_TIGIT,S100A8_TYMP,AKR1C3_KIAA0125,KIAA0125_XCL2
NPC2_PNOC,MZB1_S1PR5,GZMK_KLRB1,CCL5_LINC00926
GP9_RAMP1,ARPC1B_PRR5,F13A1_LY6G6F,CD247_MZB1
HLA-DOB_PLEKHF1,PF4_PHACTR1,HIST1H2AC_MYL9,CDA_FCER1G
C9orf142_IGFBP7,FCGR2B_IGFBP7,AP001189.4_GZMA,CLEC1B_IGSF6
AIF1_IFITM3,CD72_FCRL6,CST7_RP11-367G6.3,CLIC3_GZMB
RAMP1_TMEM40,CD1C_NRGN,CDA_SPARC,C2orf88_CDA
MAP3K7CL_XCL1,CD72_GPX1,CLU_MYL9,CCL5_KIAA0125
GPX1_HOPX,CLIC3_PNOC,IGLL5_SEPT5,CCL5_GZMA
AKR1C3_SAT1,LAT2_TIGIT,ARHGAP24_SPARC,CD72_RAMP1
TIGIT_TREML1,HLA-DQB1_PTGDR,CLU_PRSS23,H2AFY_PRR5
LAMTOR1_MS4A1,PTCRA_SERPINF1,CD9_LY6G6F,LY6G6F_PLEKHF1
HLA-DMB_PTGS1,CD1C_SWAP70,PRSS23_XCL2,KIAA0125_PRSS23
LY6G6F_PRR5,AKR1C3_EFHD2,RP11-367G6.3_TMEM40,H2AFY_TYROBP
FGL2_ZAP70,COTL1_GZMB,GPR56_LY6G6F,GP9_TPM1
SDPR_TMEM40,LST1_PTGDR,NRGN_PRR5,CCL5_TREML1
LST1_PTPRCAP,CEBPB_RGS18,CLU_XCL1,GPR56_GZMA
ABI3_ARHGAP24,CD79A_IGLL5,ARHGAP24_MYL9,PTCRA_SPIB
PRSS23_XCL2,IGFBP7_PDIA3,GPR56_RAMP1,KLRB1_TSC22D1
GNG11_SPARC,GP1BA_PTPRCAP,AC147651.3_KLRB1,CD9_TIGIT
FCRLA_TREML1,IGFBP7_PTCRA,GZMA_TPM1,FCRLA_RAMP1
GRN_HVCN1,PLD4_PTGS1,ARHGAP24_RP11-367G6.3,CMTM5_PLEKHF1
CD160_CTSS,LDLRAP1_LYAR,LINC00926_PRSS23,TIGIT_XCL1
PKIG_SPARC,IGFBP7_SMCO4,AP001189.4_SPARC,CCL5_SPARC
PARVB_SMCO4,FCGR2B_IL1B,CD9_GNG11,RAMP1_TPM1
FCGRT_ZAP70,C5orf56_IGLL5,LY6G6F_TMEM40,CST3_IFITM3
HIST1H2AC_TPM1,LYAR_PARVB,LY6G6F_MAP3K7CL,LY6G6F_ZAP70
ITGA2B_TREML1,LITAF_PTPRCAP,GZMA_TYROBP,FCN1_PLBD1
LGALS2_SPIB,ARPC5L_HLA-DPB1,AP001189.4_HIST1H2AC,GNG11_ZAP70
GZMB_IRF8,MFSD1_SERPINF1,CD79B_S1PR5,PLEKHF1_RP11-367G6.3
FCRL6_LY6G6F,HVCN1_TTC38,IGLL5_LINC00926,SEPT5_TIGIT
FCGRT_PF4,FERMT3_IGLL5,AC147651.3_LGALS1,CD72_GP9
PKIG_TREML1,P2RX5_TNFRSF1B,FCRL6_GP9,CLIC3_SPIB
ACRBP_FCGRT,PTGDR_SERPINF1,CLU_PKIG,CCL5_PKIG
NKG7_NRGN,S100A12_SNX29P2,CST7_SAT1,FCRLA_GP9
CMTM5_GPR56,AC147651.3_AQP3,P2RX5_PKIG,GP9_PLEKHF1
CDA_XCL2,FPR1_MARCH2,AP001189.4_CD9,KLRB1_SPIB
HLA-DRB1_LTB,KLRB1_MAL,TREML1_XCL2,FCGR3A_MAP3K7CL
CD9_GP9,FCGR2B_HAVCR2,F13A1_XCL1,CD247_PTCRA
MZB1_PLD4,COTL1_TCL1A,CDA_MAP3K7CL,CD72_FCRLA
CD2_ODC1,CCL3_PGRMC1,AP001189.4_S1PR5,KIAA0125_KLRC1
LTB_MMD,APOBEC3G_ARPC1B,FCRL6_PRR5,LDLRAP1_SNX29P2
CLEC1B_IGSF6,PLD4_TYMP,CD247_PTCRA,FGFBP2_P2RX5
KIAA0125_KLRB1,CLU_HAVCR2,PRSS23_TMEM40,KIAA0125_NCR3
HLA-DPA1_MARCH2,GIMAP7_ODC1,COTL1_LGALS1,PTPRCAP_TCL1A
FCRL6_XCL1,CD247_CMTM5,GP9_PRSS23,KIAA0125_LY6G6F
GNLY_PRF1,ADAM28_TYMP,CD9_GP9,HVCN1_TCL1A
LYAR_PTGDR,LGALS2_PTCRA,CD160_KLRC1,MAFB_NCF2
CCL3_MARCH2,IRF8_SPON2,AP001189.4_GP9,HLA-DQB1_LY6G6F
HVCN1_MZB1,CD79A_FCRLA,ITGA2B_SEPT5,CD72_SPARC
AP001189.4_KIAA0125,GZMB_S1PR5,KIAA0125_TREML1,HLA-DPB1_HLA-DQA1
CLU_XCL2,SPON2_TPM4,GP9_LINC00926,HIST1H2AC_ITGA2B
SAMD3_VAMP8,CD1C_COTL1,AIF1_GZMB,CDA_FCN1
ASGR1_CD160,EAF2_LYAR,PLEKHF1_S1PR5,APOBEC3A_MAP3K7CL
CD247_TCL1A,LITAF_MARCH2,HIST1H2AC_TPM1,PRSS23_ZAP70
GSN_RGS18,CD37_TNFSF13B,XCL1_XCL2,HIST1H2AC_TMEM40
LAMTOR1_MPP1,CD19_S100A12,IGLL5_TMEM40,CD72_LINC00926
ARHGAP24_XCL2,EFHD2_SWAP70,PRR5_SEPT5,CD72_TREML1
ASGR1_C9orf142,CLDN5_KLRC1,FCRLA_TMEM40,CD72_LY6G6F
MZB1_TCL1A,FCER1A_TCL1A,LINC00926_TMEM40,CD160_TPM1
FCRL6_GP9,ASGR1_PDIA3,CDA_GNG11,CD72_S1PR5
C1orf162_SERPINF1,CMTM5_SNCA,TMEM40_TPM1,MYL9_TIGIT
CLU_GNG11,SERPINF1_TNFRSF1B,TTC38_XCL2,PLEKHF1_XCL2
CLDN5_SAMD3,C5orf56_SAMD3,S100A8_TYMP,GNG11_KIAA0125
APOBEC3A_CTSS,GPX1_IGLL5,ITGA2B_KIAA0125,AIF1_CLEC1B
CEBPB_SNCA,TUBB1_ZAP70,AKR1C3_SEPT5,FCRLA_LY6G6F
GZMA_TPM1,SMCO4_UBB,MYL9_RP11-367G6.3,KLRC1_TPM1
MAFB_SMCO4,ALDH2_ENHO,HIST1H2AC_RP11-367G6.3,NCR3_TPM1
FCGR2B_JAKMIP1,CCL3_IL1B,C2orf88_TMEM40,CD72_ITGA2B
ARPC1B_EFHD2,HLA-DQB1_SERPINF1,GZMH_ITGA2B,CD72_TMEM40
S100A11_S100A6,CA2_PTGDR,ARHGAP24_KLRC1,HIST1H2AC_TREML1
CD160_KLRC1,FCGR2B_TUBB1,AKR1C3_TREML1,RP11-367G6.3_TIGIT
GSTP1_SNCA,ALDH2_FCGR2B,CCL4_HIST1H2AC,CD72_GNG11
HLA-DPA1_HLA-DQA1,CLEC1B_NCR3,C2orf88_KLRB1,C2orf88_CST3
LGALS3_MARCH2,HVCN1_TCL1A,FGFBP2_GPR56,XCL2_ZAP70
FCRLA_PRSS23,FGFBP2_GPX1,ARHGAP24_RAMP1,GP1BA_GZMA
MS4A6A_PGRMC1,GZMH_PTPRCAP,PKIG_SEPT5,CD72_KIAA0125
LDLRAP1_PTGDR,CMTM5_IL1B,CST7_PRSS23,ARPC1B_CST3
CCL5_PTGDR,HLA-DQA1_LGALS2,FCRL6_MAP3K7CL,HIST1H2AC_RP11-367G6.3
CD2_TSC22D1,CD2_S100A12,LAT2_TSC22D1,GP9_ZAP70
CLEC1B_FCER1A,HLA-DPA1_PTPRCAP,GZMA_RP11-367G6.3,CLIC3_PTCRA
MAP3K7CL_SEPT5,IGSF6_IRF8,AKR1C3_C2orf88,LGALS3_TYROBP
FGFBP2_LINC00926,CLDN5_GZMK,GNG11_GPR56,CD2_PGRMC1
LINC00926_XCL2,APOBEC3G_GIMAP7,FCRL6_TREML1,CD79B_PLEKHF1
ITGA2B_TMEM40,LAT2_PTGS1,FCRLA_KIAA0125,CD160_GZMH
GNG11_SEPT5,CLIC3_SERPINF1,TTC38_XCL1,LY6G6F_TPM1
FCRL6_SEPT5,CLEC10A_GIMAP5,IGLL5_S100A11,COTL1_GSTP1
GZMA_KLRB1,GSN_TSC22D1,FGFBP2_PRSS23,ARPC1B_C2orf88
CLU_LINC00926,GP1BA_LAMTOR1,MAP3K7CL_TPM1,GZMH_TCL1A
LGALS2_PTPRCAP,SPON2_TNFRSF1B,CCL4_KIAA0125,AC147651.3_IGSF6
HLA-DQA1_HLA-DRB1,C1orf162_PTPRCAP,MMD_PRR5,COTL1_LGALS1
ASGR1_NRGN,PGRMC1_PTPRCAP,TMEM40_XCL2,CD72_RP11-367G6.3
HOPX_IGSF6,ACRBP_CCL4,AC147651.3_TPM1,CD72_MYL9
FCGR3A_HLA-DMB,AQP3_CLEC1B,AP001189.4_RP11-367G6.3,APOBEC3A_C2orf88
GSTP1_SWAP70,AC147651.3_CLEC1B,ITGA2B_TPM1,CD72_PKIG
AKR1C3_SPARC,ADAM28_ZAP70,GAS2L1_KLRC1,GNG11_TIGIT
PTGDR_S100A6,LDLRAP1_TSC22D1,GPR56_LINC00926,AP001189.4_HIST1H2AC
CLEC10A_ID2,IL32_PDIA3,SPARC_TPM1,CD72_TTC38
LGALS2_NCOA4,MAFB_S100A8,APOBEC3A_CD9,PKIG_TIGIT
FCER1G_S100A6,HIST1H2AC_KIAA0125,GNLY_S100A8,LINC00926_TIGIT
ITGA2B_XCL2,CD160_KLRC1,GNG11_TMEM40,GZMB_SPIB
GPR56_RAMP1,ARPC1B_CMTM5,GZMH_TMEM40,CD247_TCL1A
AKR1C3_ITGA2B,GAS2L1_MFSD1,GZMH_RAMP1,FCRLA_GNG11
FCGR2B_PTGDR,IL32_PRR5,SWAP70_TSC22D1,MS4A1_SPON2
LGALS3_SNX29P2,KLRC1_LYAR,C9orf142_LAMTOR1,HIST1H2AC_LINC00926
AIF1_SERPINF1,CEBPB_NCF2,FCRL6_SEPT5,MZB1_NPC2
FCRL6_XCL2,C5orf56_TPM4,P2RX5_SEPT5,GSTP1_SAT1
C5orf56_PPBP,CMTM5_IRF8,MAP3K7CL_RAMP1,MZB1_SPIB
HVCN1_PNOC,CMTM5_LAMTOR1,GP9_RAMP1,HIST1H2AC_PKIG
CCL4_FCER1G,GAS2L1_TSC22D1,CDA_LINC00926,SPARC_TIGIT
FCRLA_TMEM40,MZB1_SMCO4,FCRLA_LY6G6F,CCL5_CD9
ITGA2B_XCL1,FCER1A_LGALS3,ITGA2B_PRSS23,ITGA2B_TIGIT
ITGA2B_LINC00926,CD1C_HLA-DQA1,FCRL6_S1PR5,GPR56_PLEKHF1
LDLRAP1_SMCO4,GP1BA_SRGN,ITGA2B_XCL1,RAMP1_ZAP70
GP1BA_ZAP70,GP1BA_IRF8,GZMH_PRSS23,CD160_KIAA0125
MAP3K7CL_PKIG,AC147651.3_TSC22D1,GP9_XCL2,TIGIT_TMEM40
ARHGAP24_TMEM40,GZMH_ZAP70,CMTM5_PRSS23,LY6G6F_TIGIT
CD19_CST3,ALDH2_MAFB,CD160_CLEC1B,CLIC3_KLRG1
RAMP1_XCL1,F13A1_LITAF,CLU_SEPT5,PLEKHF1_SEPT5
NPC2_PTPRCAP,EFHD2_SRGN,CLIC3_TYROBP,CD72_TPM1
FERMT3_PF4,COTL1_MZB1,CD9_MYL9,PLEKHF1_PPBP
FGL2_IGFBP7,FCGR3A_IL1B,AKR1C3_RP11-367G6.3,PLEKHF1_PRSS23
IRF8_SERPINF1,APOBEC3G_TPM1,CD9_LINC00926,CD72_GZMA
FERMT3_SPIB,APOBEC3G_RP11-367G6.3,HLA-DPB1_PTCRA,AP001189.4_TIGIT
TMEM40_XCL2,APOBEC3G_C2orf88,FGFBP2_XCL2,CTSS_MAP3K7CL
CD247_GZMB,APOBEC3G_GZMA,IGLL5_SPARC,GPX1_S100A11
PF4_PRF1,APOBEC3G_MYL9,FCER1G_GZMK,CCL5_SEPT5
LINC00926_PRSS23,PRR5_SRGN,KIAA0125_NCR3,CMTM5_GZMA
CD19_FCGR2B,HINT1_MS4A6A,CD72_SPARC,TIGIT_TREML1
CD79B_KIAA0125,GZMH_PRR5,SPARC_XCL2,CD9_PLEKHF1
FGFBP2_RAMP1,IRF8_PRF1,CD160_HIST1H2AC,FCRLA_GZMA
DYNLL1_NRGN,LITAF_SWAP70,CEBPB_S100A8,C2orf88_S100A6
PLEKHF1_PRSS23,IL1B_PPBP,AQP3_KLRB1,HIST1H2AC_SPARC
LGALS2_MZB1,KLRB1_LYAR,HLA-DOB_XCL1,CCL4_PPBP
IRF8_PLD4,MFSD1_PGRMC1,KLRG1_TSC22D1,PLEKHF1_XCL1
CLU_PRSS23,PLBD1_SPIB,FCRLA_XCL2,C2orf88_CTSS
PRSS23_TMEM40,HLA-DPA1_LAT2,CD19_KLRB1,PLEKHF1_RAMP1
S1PR5_SPARC,LST1_SERPINF1,AKR1C3_TPM1,AP001189.4_CD72
GZMA_RP11-367G6.3,IL1B_S100A8,HLA-DPB1_MZB1,S1PR5_TIGIT
CMTM5_XCL1,FERMT3_LTB,CD19_CST3,C1orf162_LST1
SEPT5_SPARC,APOBEC3A_MS4A6A,ITGA2B_XCL2,GNG11_HLA-DQB1
CDA_ITGA2B,CA2_EFHD2,ITGA2B_RAMP1,PTCRA_PTGS1
GPR56_TTC38,FCRL6_TPM1,CD9_SPARC,HIST1H2AC_S1PR5
EAF2_FCGR2B,FCRL6_MYL9,GZMH_PRR5,GNG11_TPM1
GP9_PRSS23,FCRL6_GZMA,PKIG_XCL2,CCL5_GPR56
GNG11_GPR56,C2orf88_FCRL6,PLEKHF1_XCL1,CD72_HIST1H2AC
GZMB_PLD4,FCRL6_RP11-367G6.3,PPBP_SEPT5,CCL5_XCL1
CD79B_GZMA,ACRBP_PARVB,FCRLA_GNG11,MAP3K7CL_S100A6
FGL2_LITAF,GZMB_LGALS1,CD19_RAMP1,HIST1H2AC_MYL9
CLU_LY6G6F,CTSS_LITAF,KIAA0125_LINC00926,CDA_TYROBP
CLU_MAP3K7CL,CCL4_KIAA0125,GNG11_GP9,PLBD1_TYROBP
RP11-367G6.3_TTC38,C9orf142_S100A6,ACRBP_HIST1H2AC,CD9_FCRLA
GPX1_RGS18,GAS2L1_HINT1,FCER1G_S100A6,CCL5_FCRLA
CMTM5_ZAP70,PF4_RGS18,APOBEC3A_GNG11,CD72_SEPT5
CD9_XCL1,EFHD2_TNFRSF1B,FCGRT_ZAP70,CLEC1B_FCER1A
MAP3K7CL_PRSS23,LAMTOR1_MMD,AKR1C3_ITGA2B,CTSS_SAT1
FGFBP2_MYL9,ENHO_MS4A6A,C5orf56_TREML1,HLA-DQB1_SEPT5
IRF8_PDIA3,CD1C_CD247,AQP3_NCR3,AIF1_FCER1A
LY6G6F_XCL2,CCL3_FERMT3,PLEKHF1_RAMP1,C2orf88_TYROBP
ODC1_SNCA,CD160_CLDN5,CCL4_XCL2,GZMB_TCL1A
LGALS1_LGALS2,ARHGAP24_CLEC10A,ADAM28_SPARC,ARPC1B_HLA-DRB1
FCRLA_LY6G6F,GSN_HLA-DPA1,CLU_GP9,HVCN1_LTB
GNG11_TMEM40,EFHD2_LST1,APOBEC3A_SAT1,KIAA0125_PLEKHF1
EFHD2_SNX29P2,CD1C_SERPINF1,KIAA0125_MYL9,MAP3K7CL_TYROBP
ALDH2_PARVB,LST1_S100A6,HVCN1_S100A6,LGALS3_MAP3K7CL
BLNK_SMIM14,LGALS1_MZB1,TCL1A_TREML1,CD247_KLRB1
COTL1_LGALS1,CD1C_IRF8,CCL4_CD9,CCL5_GP1BA
CD9_CMTM5,LAT2_PGRMC1,GP1BA_JAKMIP1,GPX1_LAMTOR1
LITAF_PTPRCAP,CD2_LDLRAP1,LAT2_NCR3,FCRLA_XCL1
GZMA_MYL9,CLIC3_TCL1A,MAP3K7CL_XCL1,TREML1_ZAP70
GRN_PNOC,PTPRCAP_TNFRSF1B,FCRL6_SPARC,AC147651.3_CST3
LST1_S100A8,LGALS3_MAFB,ADAM28_GPR56,FCRLA_SEPT5
LY6G6F_RAMP1,FCRLA_FOLR3,F13A1_SPARC,NCF2_TYROBP
LINC00926_TREML1,CLEC1B_KLRG1,FCGR2B_TSC22D1,CLDN5_ENHO
HLA-DPB1_PTCRA,GP1BA_IL1B,CD2_CLDN5,FCER1G_GPX1
DYNLL1_TNFSF13B,CCL3_MMD,CD79B_PRSS23,CD79B_TREML1
GPR56_TREML1,C9orf142_TYROBP,IRF8_PTCRA,KIAA0125_XCL1
FOLR3_P2RX5,FGL2_LGALS2,TMEM40_XCL1,AIF1_COTL1
HLA-DPA1_SERPINF1,GZMB_LST1,PKIG_TPM1,CCL5_CMTM5
ABI3_PTGS1,AKR1C3_BLNK,GAS2L1_NCR3,CD79B_SPARC
FCGR2B_LITAF,AC147651.3_KLRB1,AP001189.4_XCL2,BLVRA_S100A11
SMCO4_SPON2,MFSD1_PLA2G12A,P2RX5_TMEM40,CD247_LTB
CD1C_HLA-DQA1,CCL3_PRF1,APOBEC3A_CDA,MYL9_ZAP70
IRF8_LST1,CD72_S1PR5,FCRL6_KIAA0125,CD79B_PKIG
FCGR2B_S100A12,IL32_RGS18,FCER1A_NCR3,S1PR5_ZAP70
PRSS23_RAMP1,ARPC5L_PLEKHF1,TCL1A_XCL1,RAMP1_TIGIT
RP11-367G6.3_TMEM40,IL1B_SDPR,AKR1C3_CD9,CDA_S100A6
AKR1C3_CD9,HLA-DPB1_LITAF,CLEC1B_HIST1H2AC,CD79B_ITGA2B
GP9_XCL1,CD1C_PLD4,RAMP1_XCL1,CD79B_MYL9
AP001189.4_XCL2,AQP3_KLRB1,ACRBP_KLRB1,CD79B_S1PR5
BLVRA_PRF1,KLRC1_S100A12,GZMH_SEPT5,AKR1C3_P2RX5
CLIC3_TYMP,HLA-DMA_PLBD1,FCN1_TYROBP,CD79B_GNG11
IGSF6_IL1B,PLD4_PTCRA,COTL1_GZMB,GZMA_ZAP70
PRSS23_RP11-367G6.3,HIST1H2AC_HOPX,GZMB_S100A6,P2RX5_PPBP
GZMH_RGS18,AC147651.3_MAL,SEPT5_XCL2,AP001189.4_CD79B
DYNLL1_GZMK,FCER1A_SDPR,PNOC_TPM1,HLA-DQB1_XCL1
AIF1_MAFB,HLA-DMA_IL32,HIST1H2AC_KLRB1,GP9_HIST1H2AC
FCER1G_SMIM14,IRF8_LGALS1,CD19_KIAA0125,HIST1H2AC_PRSS23
HOPX_TALDO1,PTCRA_UBB,S1PR5_TMEM40,PKIG_ZAP70
FCRL6_TMEM40,APOBEC3A_SMCO4,APOBEC3A_PRSS23,CTSS_IFITM3
LGALS3_S100A6,C2orf88_ODC1,FCRL6_GP1BA,CD19_PTGDR
GSN_PTGS1,ODC1_RP11-367G6.3,GZMA_KLRC1,FCER1G_VAMP8
SPARC_XCL1,ODC1_TPM1,PRSS23_TPM1,GRN_LAMTOR1
NCR3_TSC22D1,MYL9_ODC1,PTCRA_TSC22D1,TIGIT_ZAP70
CEBPB_PTGS1,GZMA_ODC1,TCL1A_TPM1,SPIB_TSC22D1
PGRMC1_TSC22D1,PLEKHF1_S100A6,FCN1_FGFBP2,ITGA2B_ZAP70
HINT1_PF4,C1orf162_GP1BA,CD160_NCR3,TIGIT_XCL2
CYBA_PNOC,PTPRCAP_TCL1A,LST1_S100A8,FCGR3A_GRN
CD19_SNX29P2,PLA2G12A_TSC22D1,AIF1_PTCRA,ARPC1B_IFITM3
HLA-DPB1_SWAP70,HINT1_TNFSF13B,CD79A_CDA,PRSS23_TIGIT
SDPR_SEPT5,AC147651.3_NCR3,LINC00936_MAFB,CTSS_LGALS3
LY6G6F_XCL1,ARPC1B_ZAP70,FGFBP2_GP9,CD79B_CMTM5
PLEKHF1_TMEM40,ARPC1B_CD247,CMTM5_GP9,HIST1H2AC_XCL2
FCGR3A_KLRG1,CA2_TPM1,APOBEC3A_SEPT5,C2orf88_IFITM3
LY6G6F_TMEM40,CA2_MYL9,ADAM28_JAKMIP1,GP9_TIGIT
HLA-DMB_KLRG1,C2orf88_CA2,GZMB_LGALS3,CTSS_PRR5
ADAM28_PRF1,CA2_GZMA,SAMD3_XCL2,GP9_HLA-DQB1
GPR56_SAT1,CA2_RP11-367G6.3,LGALS1_LGALS3,AIF1_MS4A6A
KIAA0125_RP11-367G6.3,GYG1_TNFRSF1B,P2RX5_S1PR5,GZMH_LTB
ID2_P2RX5,LITAF_TCL1A,C2orf88_LINC00926,CD19_CLU
CLU_S1PR5,CD2_MAL,GPR56_TREML1,SPARC_ZAP70
C1orf162_CD79A,APOBEC3A_MAL,CD160_TSC22D1,C2orf88_GSTP1
FCGR3A_PLEKHF1,CST7_NRGN,AKR1C3_CST7,GPX1_MAP3K7CL
HLA-DOB_ZAP70,SNCA_ZAP70,CLIC3_LGALS1,AC147651.3_C2orf88
CD160_PARVB,AQP3_MAL,S100A11_S100A6,MZB1_SNCA
CYBA_FCGR2B,SPON2_UBB,GP9_GZMA,GIMAP5_LGALS1
NKG7_S100A12,CLDN5_UBB,GNG11_MYL9,GSTP1_MAP3K7CL
HLA-DPB1_SNX29P2,PHACTR1_SMCO4,FGFBP2_TPM1,CLIC3_IRF8
LINC00926_TMEM40,GNLY_TTC38,IRF8_MZB1,ADAM28_KLRC1
C9orf142_SPIB,GIMAP5_HOPX,SAMD3_TREML1,CCL5_CD19
