GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
FCGRT_KLRG1,LYZ_RPS27,MS4A1_TCL1A,GZMH_LINC00926
FCRL6_LGALS1,GPX1_PTPRCAP,CD8A_CD8B,FCRL6_MATK
AP1S2_MATK,NKG7_PRF1,CCL4_TSPAN13,HOPX_MS4A1
CEBPD_GZMH,AC092580.4_NCR3,GZMH_TIGIT,BLK_PRF1
RPL3_RPS3,GRN_KIAA0125,GZMH_HLA-DQA1,CD8A_PKIG
RPL13A_RPS15A,HLA-A_HLA-C,FCRLA_LINC00926,P2RX5_PKIG
HOPX_LAG3,FTL_OAZ1,SH2D1A_SPIB,CD72_PNOC
FTL_RPL18A,GZMM_KIAA0125,HLA-DPB1_HLA-DRB1,PDLIM1_TIGIT
LST1_SAMD3,APMAP_CD72,CST7_LINC00926,CTSW_GZMA
NKG7_PNOC,OAZ1_RPLP2,GZMA_MATK,PDLIM1_SAMD3
FTH1_NPC2,RPS11_RPS29,CD8B_LAG3,AC092580.4_CD8A
CD3E_LTB,CHST12_MALAT1,IL7R_LDHB,LGALS1_S100A4
FCRLA_GZMA,RPLP0_RPS27,LYAR_SPIB,GZMH_PDLIM1
CD79A_PTPRCAP,FCRL6_PTPRCAP,C12orf75_FCRLA,CD79A_GZMM
CD247_LCK,LCK_LYZ,CCL4_HVCN1,FCRL6_PRF1
COTL1_FTH1,LYZ_RPLP2,CD79A_MS4A1,FGFBP2_GZMA
BANK1_BLK,FGFBP2_LST1,CD8B_GZMK,CD79A_TIGIT
GZMK_NCR3,CTSW_PRF1,CD8B_LDHB,HLA-DOB_PDLIM1
RPL18A_RPS6,ISG20_TYROBP,AC092580.4_CD8B,MATK_SAMD3
FCRL6_GZMH,FTH1_RPS10,RPL11_RPS18,FCER2_NCR3
APMAP_GZMK,GNG7_KIAA0125,CD3E_CD40,C12orf75_FCRL6
PFN1_TIGIT,LCK_LTB,HOPX_PNOC,CST3_S100A4
CD79A_TCL1A,CD3D_MALAT1,EEF1A1_RPS18,AC092580.4_KIAA0125
CD72_LINC00926,RPL11_RPS18,IL7R_KLRG1,AC092580.4_GZMK
BANK1_KIAA0125,SAMD3_TCL1A,HVCN1_LINC00926,GZMH_SAMD3
CYBA_MATK,AIF1_CST3,C12orf75_HVCN1,KIAA0125_PRF1
RPS5_TIGIT,HLA-B_TCL1A,FCRLA_HVCN1,FCRL6_PTPRCAP
RPS27_RPS3A,CCL4_KIAA0125,RPL30_RPS4X,GZMM_HOPX
HLA-DQA1_ISG20,HLA-DQA1_S100A9,RPL11_RPS12,KIAA0125_PDLIM1
RPL13A_RPL32,CST3_TYROBP,CDA_TIGIT,C12orf75_CST7
CD74_S100A8,PTPRCAP_TYROBP,HVCN1_MS4A1,CTSW_FGFBP2
RPL10_RPL14,RPL18A_RPS6,HLA-DQB1_SNX2,FGFBP2_PRF1
LST1_S100A11,HLA-DMB_RPS25,C12orf75_CST7,LINC00926_PRF1
MARCH1_PDLIM1,FCER1G_FTL,APOBEC3G_GZMH,BLK_SH2D2A
FCER2_LINC00926,HLA-E_PRF1,CCL5_KIAA0125,CST7_GZMK
RPL32_RPS15A,GZMM_S100A6,HCST_HLA-DMB,LINC00926_TIGIT
APMAP_LAG3,CCL4_NKG7,CD79B_KIAA0125,HLA-DOB_TIGIT
LGALS3_TKT,FCER1G_LST1,RPS10_RPS28,HOPX_KLRG1
CD40_CD72,CTSW_S100A6,SMIM14_SNX2,GZMH_GZMM
RPL13_RPL13A,FTH1_LST1,MS4A1_P2RX5,C12orf75_PKIG
LGALS2_PDLIM1,RPL10A_RPL21,CD247_CXCR4,PRF1_TCL1A
RPL13_RPS3,APMAP_KIAA0125,LINC00926_P2RX5,CST7_GZMH
GRN_MARCH1,EEF1A1_RPL10,SMIM14_TIGIT,HOPX_LINC00926
FCN1_LYZ,APOBEC3G_HOPX,RPL30_RPL35A,CD72_NCR3
FCER1G_S100A11,CD8B_GZMK,RPS13_RPS27,CD8A_LINC00926
GZMA_GZMH,BANK1_FCRLA,CD3E_SH2D1A,FGFBP2_P2RX5
BLVRB_FCER2,CD247_FTL,RPL11_RPL35A,NCR3_SH2D2A
CCR7_CD3E,LDHB_RPS27,CD8B_SH2D2A,CD8A_SH2D2A
BANK1_LYAR,CYBA_FCRLA,RPL36_RPS4X,CD79A_HLA-DOB
HLA-DOB_PTPRCAP,ARPC5L_RPS3A,FCER2_HVCN1,CTSW_FCRL6
CST3_PYCARD,BLK_KIAA0125,CD8A_NCR3,GZMA_GZMM
RPL31_SMIM14,C12orf75_CCL5,RPL9_RPS27A,BANK1_TSPAN13
FTL_S100A4,HLA-DQB1_HLA-DRB1,CXCR4_IRF8,MATK_P2RX5
CD68_CD8A,COTL1_FCER1G,RPL13A_RPS6,CD72_GZMK
RARRES3_SH2D2A,CD247_GZMH,CD8A_KLRG1,CD72_CTSW
ISG20_S100A9,HLA-B_RPS27,RPL27A_RPL3,LAG3_PKIG
GRN_RPL35A,CD247_MALAT1,RPLP2_RPS6,SAMD3_VPREB3
FCRL6_VPREB3,SMIM14_TYROBP,APOBEC3G_HLA-DQA1,CST3_FTL
LINC00926_PKIG,RPS5_RPSA,HLA-DQA1_TIGIT,FCER2_GZMK
CD72_FGFBP2,KLRG1_NCR3,IL7R_NOSIP,GZMA_SAMD3
CD247_FTL,HCST_KIAA0125,APMAP_KIAA0125,MATK_VPREB3
RPS12_RPS3,CD79A_FCRL6,RPL10A_RPL27A,CTSW_PKIG
CD72_CD8B,MATK_S100A6,HLA-DMB_TIGIT,SH2D1A_TIGIT
AC092580.4_CD2,FCRL6_S100A9,CCR7_EAF2,P2RX5_VPREB3
AIF1_FCER1G,CD72_CD8B,C12orf75_P2RX5,FTH1_TYROBP
CCR7_CD3D,RAC1_TMEM66,LAG3_NCR3,C12orf75_GZMA
RPS28_SH2D1A,ARPC5L_CST7,CCL4_LINC00926,LYZ_S100A8
ISG20_LGALS1,BLVRB_S100A9,HLA-DPA1_HLA-DRB5,C12orf75_LINC00926
RPL13_RPL3,HLA-B_RPS29,PNOC_PPAPDC1B,CD8B_HOPX
CD40_CYBA,AIF1_FCER1G,HLA-DMB_ISG20,LYZ_S100A4
RPL13_RPL18A,RPL23A_RPL9,KLRG1_LAG3,CCL5_TSPAN13
PKIG_RPS10,HVCN1_TSPAN13,CTSS_RPS3,CD8A_TCL1A
COTL1_FCER1G,CDA_GNG7,CD8A_LYAR,FCER2_PRF1
IL32_S100A4,HVCN1_NKG7,FCRLA_MS4A1,GZMA_GZMH
CD8A_KIAA0125,C12orf75_FCRLA,HOPX_KIAA0125,P2RX5_TCL1A
RPL10A_RPL21,FCRL6_LGALS1,CST7_P2RX5,CCL5_PKIG
RPS11_TPT1,RPL13_RPS6,EAF2_HLA-DMB,GZMK_LINC00926
RPL23A_RPS3A,RPL10_RPS5,P2RX5_TSPAN13,CD72_LAG3
CTSS_HCST,S100A4_S100A9,C12orf75_CCL4,MS4A1_SAMD3
CD40_CST3,CFP_PRF1,CHST12_FCRL6,NCR3_PKIG
HLA-DOB_S100A6,RPL3_RPL32,CD247_MARCH1,CTSW_TCL1A
SMIM14_TYROBP,FCRL6_PKIG,GZMH_HLA-DQB1,CD79A_P2RX5
DUSP2_SPIB,AIF1_RPS3A,NCR3_SH2D2A,LAG3_TCL1A
CCL5_PTPRCAP,RPS27A_VPREB3,IL32_LY86,FCER2_P2RX5
BANK1_SH2D2A,LCK_S100A4,CD3E_LYAR,CTSW_MATK
NCF2_RPS25,CD3E_FCRL6,HCST_ISG20,BLK_KLRG1
FCGRT_LAG3,CYBA_GSTP1,RPL27A_RPL35A,HLA-DPA1_HLA-DRB1
HLA-DOB_OAZ1,RPL13_RPLP0,CDA_PTPRCAP,GZMA_PRF1
HLA-DRB1_PKIG,LYZ_RPL30,CCL4_P2RX5,GZMM_P2RX5
CEBPD_FCRLA,AP1S2_CTSS,CD37_RPS3,CST3_TYROBP
SERPINA1_SPIB,PKIG_RPS10,KIAA0125_MATK,AC092580.4_HOPX
RPL13A_RPLP2,CCL5_FCRL6,GZMK_NCR3,P2RX5_SAMD3
HLA-A_HLA-C,B2M_LGALS1,MARCH1_NCR3,CTSW_FCER2
CCL5_KIAA0125,CHST12_OAZ1,CYB561A3_NCR3,FCRL6_MS4A1
CST7_GZMA,CCR7_CD3E,LAG3_LYAR,BANK1_CD72
FCGRT_P2RX5,CHST12_COTL1,CCL4_FCRLA,CTSW_VPREB3
APMAP_GZMM,APOBEC3G_CD3D,CCL5_MATK,GZMH_PTPRCAP
HCST_LYAR,LGALS1_S100A9,CD8A_NOSIP,BANK1_FCRLA
RPLP2_RPS12,PRF1_RPS10,HLA-DOB_SAMD3,CD79A_PRF1
RPLP0_RPS11,FTL_HLA-DMB,GZMK_LYAR,CD72_PRF1
RPL35A_SMIM14,HLA-C_NCR3,ISG20_LY86,OAZ1_S100A4
ISG20_OAZ1,GNG7_RPS27,BLVRB_CDA,CTSW_LINC00926
FTL_TIGIT,NPC2_PDLIM1,CST7_FCRLA,FTL_OAZ1
GZMH_TIGIT,FCRL6_LST1,RPL3_RPS14,HOPX_PNOC
HLA-DOB_LINC00926,HLA-DRB1_PKIG,LAG3_NOSIP,GZMA_HLA-DOB
MATK_PNOC,CD79B_HLA-DQA2,LINC00926_TSPAN13,PNOC_SH2D2A
FCER1G_FCRLA,CD74_HLA-DQB1,CD2_CD3D,BANK1_CST7
CHST12_LYZ,CFP_KIAA0125,MATK_NKG7,C12orf75_CD79A
RPL21_SH2D1A,RPL32_RPS18,NCF2_PTPRCAP,C12orf75_FGFBP2
HLA-DOB_TPT1,HLA-DRB5_S100A8,CHST12_HLA-DMB,MS4A1_TCL1A
RPL10_RPS23,MS4A1_NKG7,HLA-DQA1_HLA-DQA2,GZMH_KIAA0125
CD40_TYROBP,NEAT1_RPLP0,CHST12_NCF2,PKIG_PNOC
CCL5_CTSW,FCRLA_PKIG,CD79B_MATK,CD79A_HOPX
APMAP_HOPX,CYBA_RPL21,FCER2_P2RX5,CD8A_FGFBP2
FTL_OAZ1,HLA-DRA_LAG3,CD8A_IL7R,FCER2_SAMD3
AP1S2_GNG7,FCER2_NKG7,HLA-DMA_HLA-DPA1,LINC00926_SAMD3
EAF2_TYROBP,HLA-DOB_RPL9,NOSIP_SH2D2A,PRF1_VPREB3
CCL4_NKG7,FCER1G_PRF1,CD79A_CST7,CCR7_CD2
RPS27A_TIGIT,CYBA_TYROBP,HOPX_PPAPDC1B,BANK1_BLK
FCRLA_NKG7,CST7_PRF1,MS4A1_TSPAN13,LINC00926_MS4A1
FTH1_SAT1,PRF1_RPS12,C12orf75_TSPAN13,MS4A1_P2RX5
BANK1_NKG7,FTL_LGALS1,BLK_CST7,LAG3_LINC00926
GZMH_LYZ,FCER1G_RPS27,HLA-DOB_VPREB3,FGFBP2_HOPX
CD37_SH2D2A,KIAA0125_NCR3,CD72_HVCN1,OAZ1_TYROBP
FCRLA_MS4A1,FCGRT_RPS15A,IL7R_LAG3,GZMM_MATK
GRN_KIAA0125,FCER1G_FTH1,NCF2_TIGIT,PTPRCAP_TIGIT
RPL13A_RPS5,CD68_RPLP2,S100A6_S100A9,CD8B_KLRG1
FGFBP2_LINC00926,LAG3_NCR3,GZMK_KLRG1,CD72_PTPRCAP
RPS5_RPS6,GZMM_PTPRCAP,CD79B_HOPX,BLK_TIGIT
ISG20_P2RX5,CD72_FCRLA,IRF8_LY86,FCER2_TIGIT
RPS15A_RPS27,FCRL6_S100A8,FCER2_FCRLA,C12orf75_CD72
HLA-DOB_RPL9,CD14_S100A8,EAF2_LY86,FCRLA_KLRG1
CST7_TCL1A,IL32_MALAT1,CST7_TCL1A,CCR7_SH2D1A
GZMA_SH2D1A,HLA-DQA1_NCR3,RPL3_RPLP2,FCER2_GZMH
LGALS3_SAMD3,RPL30_RPS3A,CD2_LCK,CD72_MS4A1
FTL_LGALS1,CST3_PTPRCAP,RPL18A_RPS6,CD8A_CST7
CD40_ISG20,FCGRT_KLRG1,FCER2_LINC00926,KIAA0125_SH2D2A
FCRL6_TIGIT,IL32_S100A6,CST7_MS4A1,BANK1_HLA-DOB
LST1_PPAPDC1B,RPS25_RPS27,GZMK_NOSIP,NCR3_TCL1A
RPL9_SAMD3,CD14_LAG3,HLA-DMA_TIGIT,CTSW_PDLIM1
CD72_CD79A,CCR7_CD3D,HLA-DQA1_SNX2,HLA-DOB_SAMD3
LTB_VPREB3,RPS14_SH2D2A,RPS12_RPS4X,BLK_CCL5
CD247_LST1,PKIG_S100A4,C12orf75_FCER2,HOPX_SAMD3
CST3_TYROBP,RPL27A_RPL32,CDA_CHST12,APMAP_CD72
HVCN1_MS4A1,PKIG_RPSA,CD72_CST7,C12orf75_LAG3
BANK1_CCL5,RPL32_RPS6,CYB561A3_KLRG1,CST7_NCR3
FTH1_LGALS2,HLA-DOB_RPLP2,RPS14_RPS27,C12orf75_VPREB3
HLA-DMB_PDLIM1,HLA-DRB1_RPS12,HVCN1_TCL1A,C12orf75_P2RX5
RPS14_RPS3,CD72_GZMA,IL7R_LYAR,HOPX_VPREB3
CD72_FCRL6,GZMH_S100A8,IL7R_SH2D2A,CD72_CD8B
FTL_SNX2,BLK_FCRLA,CYB561A3_SH2D1A,AIF1_CST3
RPLP2_RPS6,CD40_LYZ,CD79A_HVCN1,LAG3_MS4A1
HLA-DOB_TYROBP,RPS18_RPSA,CCR7_ISG20,FCRLA_PTPRCAP
PRF1_RPS12,S100A6_SAMD3,CCL4_TCL1A,CCL5_KIAA0125
GZMA_KLRG1,GZMM_RPS10,CST7_GNG7,CD8B_FCRLA
HLA-DMA_HLA-DRA,CD74_PSAP,GZMA_HOPX,FCRL6_HOPX
BLK_CST7,IL32_PTPRCAP,DUSP2_HLA-DOB,GZMM_SAMD3
GZMA_RPS18,CEBPD_GPX1,CXCR4_LCK,PTPRCAP_TSPAN13
CHST12_COTL1,FCRLA_MS4A1,FCRLA_TSPAN13,CD8A_PPAPDC1B
LGALS2_RPS23,AP1S2_LYZ,CD8B_NOSIP,HOPX_P2RX5
RPS12_RPS18,FCRL6_GZMH,GZMK_IL7R,BANK1_FCER2
CD14_LYZ,RPL13_RPLP2,CD74_HLA-DPB1,PNOC_TCL1A
CCR7_CD2,S100A6_TYROBP,RPL3_RPS13,C12orf75_SAMD3
B2M_PRF1,CYBA_RPS3A,CCL4_CD79A,MS4A1_VPREB3
HLA-DOB_VPREB3,CD3D_LCK,DUSP2_HLA-DQA2,LAG3_SH2D2A
CD247_CD3D,CD247_LGALS1,GZMK_PPAPDC1B,CST7_PTPRCAP
B2M_RPL18A,S100A8_TMEM66,FGFBP2_SNX2,BANK1_P2RX5
CD247_MALAT1,CFD_RPL23A,GZMM_HLA-DOB,CD8B_MATK
ISG20_NCR3,HVCN1_MS4A1,HLA-DMB_IL32,CD8A_MS4A1
FTH1_RPL13A,AIF1_NPC2,CCR7_LYAR,CCR7_CD3D
RPS27A_VPREB3,HLA-DQA1_LAG3,CD40_MARCH1,FGFBP2_MS4A1
HLA-A_RPS6,C12orf75_TCL1A,RPL11_RPS3,CST7_LAG3
CD72_VPREB3,HLA-DMB_HLA-DPB1,IRF8_LTB,CHST12_HLA-DOB
GRN_RPL36,RPL31_RPLP0,CCL4_CD72,CD247_SH2D1A
NPM1_PRF1,HLA-DOB_S100A4,HLA-DMB_PTPRCAP,KLRG1_TSPAN13
HLA-DMA_HLA-DPB1,LGALS3_TKT,CCL4_MS4A1,CTSW_PRF1
CD79A_GZMM,LGALS1_RPL23A,APMAP_HOPX,GZMK_TCL1A
LST1_RPL36,CD99_COTL1,PTPRCAP_SNX2,C12orf75_FCER2
CD72_GZMH,RPL13_RPL3,PPAPDC1B_RARRES3,GZMA_SH2D2A
C12orf75_CCL5,RPS11_TPT1,PDLIM1_SMIM14,GZMH_MATK
C12orf75_CD72,RPL32_RPS12,PPAPDC1B_SH2D2A,GZMA_P2RX5
RPL10_RPL3,HLA-DMA_LAG3,FCRL6_SMIM14,PKIG_PTPRCAP
FCER1G_RPS25,FTL_MALAT1,FCRL6_HLA-DQA1,GZMA_PDLIM1
HOPX_NCR3,ISG20_LYZ,CD8A_PPAPDC1B,LINC00926_PNOC
MS4A1_NKG7,EAF2_RPS15A,LYAR_SH2D2A,CD8B_PNOC
PDLIM1_TCL1A,AIF1_FCRL6,KLRG1_SH2D2A,GZMH_P2RX5
BANK1_FCRLA,FCER2_KIAA0125,KIAA0125_PNOC,KLRG1_MATK
GPX1_PTPRCAP,ARPC5L_CD3E,HOPX_MATK,C12orf75_GZMH
ARPC5L_PRF1,GZMH_RPL9,DUSP2_FGFBP2,MATK_MS4A1
FCER1G_PRF1,GSTP1_LYZ,CD8B_CYB561A3,BANK1_KIAA0125
CCL4_CST7,FCRL6_RPS10,BLK_CCL4,CD72_CHST12
COTL1_SERPINA1,RPL27A_RPS10,HLA-DMA_HLA-DMB,FCER2_PDLIM1
CCL4_KIAA0125,HLA-DOB_PKIG,PFN1_RPS18,SH2D2A_TSPAN13
RPL32_RPLP2,RPS27_RPS5,EAF2_HCST,HLA-DPA1_HLA-DPB1
CST7_PRF1,CD79A_RPS12,LAG3_PPAPDC1B,CD247_TIGIT
RPL11_RPS12,FCRL6_SAT1,NCF2_SMIM14,CD79A_CD8A
HLA-DPA1_HLA-DQA2,GZMH_RPS10,ARPC5L_PPAPDC1B,CHST12_FCRL6
HLA-DRB1_SAMD3,RPS3_RPS5,CD79B_GZMA,CTSW_GZMH
CCR7_SMIM14,GZMH_LYZ,GZMA_KIAA0125,HLA-DOB_MATK
FCN1_P2RX5,FCRLA_NKG7,CD2_IL7R,GZMA_MS4A1
LYZ_SPIB,CD40_S100A4,HLA-DMA_HLA-DQB1,KIAA0125_PPAPDC1B
HLA-DMA_TCL1A,RPL36_TCL1A,BLVRB_TIGIT,HLA-DOB_PRF1
GSTP1_IRF8,CD3D_RPS27,FCER2_MS4A1,GZMM_PDLIM1
MALAT1_TIGIT,GPX1_NKG7,FTH1_LST1,GNG7_TSPAN13
CD8B_KLRG1,B2M_PRF1,NCR3_SPIB,MS4A1_PDLIM1
CD3D_MALAT1,HLA-DOB_S100A6,CCL5_HOPX,BLK_PPAPDC1B
HLA-DRA_VPREB3,FGFBP2_S100A6,RPL10A_RPL21,CD8A_VPREB3
CXCR4_LGALS1,CFD_RPS12,KIAA0125_PPAPDC1B,CCL5_TCL1A
RPL13A_RPL36,IRF8_RPS25,KLRG1_LDHB,GZMM_MS4A1
FCN1_LCK,BLK_TCL1A,BLK_FCER2,PTPRCAP_VPREB3
HOPX_TSPAN13,BLK_CD79A,HLA-DQB1_PTPRCAP,CD8B_PPAPDC1B
CTSW_GZMA,HLA-DRB1_LAG3,CDA_HLA-DMB,BLK_PTPRCAP
FGFBP2_LST1,PRF1_RPS25,CD72_FCER2,FGFBP2_PNOC
OAZ1_SH2D2A,CD72_GZMH,CCL5_GZMA,LYZ_TYROBP
LGALS2_RPS27,APOBEC3G_LAG3,BLK_TSPAN13,FGFBP2_PTPRCAP
CST3_TYMP,ARPC5L_TYROBP,RPL21_RPL23A,KLRG1_PNOC
FTH1_FTL,S100A8_TSPO,APOBEC3G_PTPRCAP,LYAR_MATK
NEAT1_RPS18,AIF1_RPSA,BANK1_CST7,PPAPDC1B_TSPAN13
RPL32_RPS4X,GZMM_S100A4,APMAP_PPAPDC1B,GZMM_PRF1
GZMM_LINC00926,ARPC5L_PRF1,APMAP_GZMA,C12orf75_NCR3
PYCARD_RPL14,FTL_RPS10,CYBA_RPL23A,MATK_PRF1
LGALS1_S100A4,RPS18_RPS3,RPL21_RPS4X,C12orf75_HOPX
MARCH1_TIGIT,APOBEC3G_FTH1,CD3E_NCR3,CCL5_FCRLA
HLA-DQA1_HLA-DRA,CD14_HOPX,KLRG1_MARCH1,CCL5_HOPX
CD74_GRN,HLA-DOB_PTPRCAP,APMAP_MATK,FCER2_MS4A1
CHST12_TIGIT,CFP_RPLP0,CD79B_PPAPDC1B,LAG3_PPAPDC1B
CD74_PSAP,HLA-DPA1_HLA-DQA2,MALAT1_RPS4X,CD8A_GNG7
GZMM_S100A4,GZMH_LST1,RARRES3_SH2D2A,S100A4_S100A9
GZMA_HOPX,RPLP2_RPS27,RPL18A_RPS25,PTPRCAP_TCL1A
GPX1_LYZ,RPL13A_RPS6,CD79B_PNOC,CST7_SH2D2A
HLA-A_RPL18A,CST7_GZMA,ARPC5L_SH2D2A,BANK1_GZMA
EEF1A1_PPAPDC1B,HLA-DPA1_KIAA0125,NCR3_NOSIP,LAG3_VPREB3
LYZ_RPL23A,CXCR4_RPS27A,HLA-DQA1_NCF2,AC092580.4_BLK
PKIG_RPS12,HLA-DPA1_LST1,CST7_CTSW,FTL_LST1
B2M_BANK1,CD8A_GZMK,CD8B_RARRES3,CCL5_MATK
CFP_KLRG1,CD3E_TMEM66,FCER2_TCL1A,CST7_MS4A1
RPS12_RPS6,FGFBP2_HLA-A,ARPC5L_CD8B,CD79A_PTPRCAP
HLA-B_TCL1A,C12orf75_NKG7,CD2_CD8A,CD8B_FCER2
GZMK_KIAA0125,LCK_TYROBP,HLA-DQB1_PDLIM1,CD8B_PKIG
RPL27A_RPS10,RPL18A_RPLP2,APMAP_PNOC,GZMA_PPAPDC1B
IRF8_RPS20,LGALS1_RPS4X,FCRL6_TIGIT,GZMA_PTPRCAP
LY86_MARCH1,BANK1_NKG7,RPL32_RPS23,LINC00926_PTPRCAP
CD247_S100A4,LY86_PRF1,RPL3_RPS4X,GZMK_VPREB3
HLA-DRA_S100A9,GZMK_RPS27,CD79A_FCER2,MS4A1_NCR3
CD74_HLA-DRB5,HLA-DQA2_S100A8,BLK_HVCN1,CD79A_GZMK
C12orf75_LINC00926,PDLIM1_RPSA,MALAT1_RPL31,BANK1_CD79A
LYZ_RPS15A,COTL1_RPL13A,CD2_LAG3,GZMK_SH2D2A
RPLP0_RPS6,CXCR4_RPS15A,CD8B_MARCH1,CCL5_CD8A
MATK_NKG7,FTH1_RPLP2,ARPC5L_IL7R,GNG7_PNOC
GZMH_SAT1,CCR7_LDHB,CD72_TSPAN13,CCR7_CD247
RPL32_RPS11,CEBPD_FGFBP2,CD79A_PRF1,C12orf75_PRF1
PTPRCAP_RPL9,CD3D_CYBA,ARPC5L_PNOC,CHST12_PKIG
FGFBP2_TYROBP,RPL21_S100A6,HLA-DMA_HLA-DQA1,P2RX5_PNOC
CD79A_FCRL6,CD40_FTH1,PNOC_SH2D2A,GZMK_MS4A1
HCST_IL7R,PTPRCAP_TPT1,GZMK_RARRES3,GNG7_KIAA0125
GZMK_LINC00926,PPAPDC1B_TSPAN13,HLA-DMB_NCF2,GZMH_PRF1
GZMM_PTPRCAP,HLA-DMB_PKIG,ARPC5L_GZMK,CHST12_TSPAN13
RPL3_RPL32,APMAP_GZMM,CTSW_TSPAN13,CHST12_FCRLA
CD74_ISG20,CFD_CTSS,GZMM_HLA-DQA2,CST7_GNG7
IL32_LST1,GPX1_RPS5,AC092580.4_IL7R,P2RX5_PDLIM1
OAZ1_RPLP2,GZMK_NCR3,CD79A_TSPAN13,GNG7_MATK
RPL13_RPLP2,RPL9_RPS3A,CCL4_GNG7,C12orf75_CD8A
CD247_IL32,HLA-DQB1_HLA-DRA,TCL1A_TSPAN13,CCL5_GZMK
RPL21_SH2D2A,HLA-A_RPS6,HLA-DQA2_MS4A1,CD8A_HLA-DOB
LYZ_TSPO,CST3_CTSS,BLVRB_HLA-DQB1,CD8A_FCRL6
APOBEC3G_CD40,PDLIM1_RPS15A,CDA_SMIM14,FCRLA_SH2D2A
CD79A_GZMA,P2RX5_TCL1A,CHST12_HLA-DMA,NCR3_PPAPDC1B
RPL11_SH2D2A,IL32_LST1,NOSIP_PPAPDC1B,C12orf75_GZMK
AC092580.4_CCR7,GZMM_NKG7,RPL30_RPS14,MATK_PPAPDC1B
RPL14_RPS5,LGALS1_TCL1A,ARPC5L_NOSIP,CD8A_GZMM
RPL3_RPS6,ISG20_NCR3,ARPC5L_CD99,CD8A_PRF1
RPL32_SAMD3,DUSP2_LGALS1,LTB_LYAR,FCER2_GNG7
HLA-DPA1_SAMD3,RPL14_RPS5,FCRL6_PDLIM1,C12orf75_MS4A1
HCST_TIGIT,FGFBP2_RPL9,APOBEC3G_DUSP2,HLA-DPB1_HLA-DRA
LYZ_SMIM14,CD74_RPS3A,CD8B_PPAPDC1B,APMAP_FCRLA
CEBPD_FGFBP2,AC092580.4_CD3D,BLVRB_PTPRCAP,FTL_S100A6
HLA-DRA_LCK,RPL10_RPS3,ARPC5L_LAG3,CCL5_FCRL6
CCR7_CYB561A3,GPX1_LAG3,ARPC5L_CD8A,CTSW_P2RX5
CD79A_FCRLA,CYB561A3_LAG3,CD8A_RARRES3,AIF1_FTL
LYZ_TKT,LST1_VPREB3,MATK_PNOC,FTH1_S100A4
LGALS1_MALAT1,HLA-DRA_RPS25,CD8B_SPIB,CCL5_FGFBP2
SAMD3_TYROBP,DUSP2_S100A6,MARCH1_SH2D1A,BLK_GNG7
RPL30_RPS5,MARCH1_SH2D1A,LAG3_RARRES3,HLA-DPA1_HLA-DRA
RPL35A_RPS4X,FCER1G_GZMK,HLA-DMB_IRF8,CD79A_MS4A1
IL32_MALAT1,CD72_RPS10,CCL5_PPAPDC1B,PNOC_VPREB3
HLA-DPA1_SH2D1A,FCRL6_FCRLA,RPS27_RPS6,BANK1_GZMH
RPS5_RPSA,APMAP_CD74,ARPC5L_NCR3,BANK1_GZMM
GZMK_KLRG1,HOPX_KIAA0125,CCL5_PNOC,GZMA_KLRG1
LY86_PPAPDC1B,GNG7_LAG3,ARPC5L_KLRG1,C12orf75_TIGIT
CFP_RPLP0,HCST_RPS27,PNOC_RARRES3,LAG3_SAMD3
CD79B_PDLIM1,B2M_RPS27A,GZMM_LINC00926,CCL5_LAG3
CD37_SMIM14,CD14_RPS3,CD40_LY86,APMAP_SAMD3
APMAP_GZMA,CD37_FCRLA,GZMK_PNOC,AC092580.4_MATK
KIAA0125_KLRG1,LY86_RPS4X,CD2_GZMK,BANK1_GNG7
FGFBP2_LGALS1,FCRL6_TCL1A,GZMA_PNOC,HOPX_SH2D2A
AIF1_FTL,B2M_HLA-C,NOSIP_RARRES3,FTH1_OAZ1
LST1_RPL14,LTB_RPL21,CDA_HLA-DQA1,CHST12_FGFBP2
CD247_LGALS1,RPL10_TIGIT,CD3E_KLRG1,LCK_SH2D1A
P2RX5_RPL21,CCL4_GZMH,HLA-DOB_MS4A1,CCL4_CST7
P2RX5_PKIG,FTL_RPL36,RPL3_RPS15A,HLA-DPB1_HLA-DRB1
CHST12_PTPRCAP,LINC00926_LYZ,KLRG1_RARRES3,HLA-DOB_PTPRCAP
RPL32_RPS12,RPL35A_RPS3A,FCRL6_FGFBP2,GNG7_VPREB3
FGFBP2_GZMH,CD79A_RPL10A,KLRG1_SPIB,LST1_S100A4
MS4A1_PKIG,LGALS2_LYZ,FCER2_GNG7,SH2D2A_TCL1A
PFN1_RPL5,PRF1_TCL1A,HLA-DMB_HLA-DQA1,S100A6_S100A9
B2M_S100A9,CD99_LGALS2,RPL13A_RPS5,CHST12_KIAA0125
CD68_CHST12,CD8B_LAG3,APMAP_ARPC5L,CCL5_CD72
CD8B_SPIB,CD40_CST3,AC092580.4_CD8A,CHST12_TCL1A
PKIG_VPREB3,CD68_FCRLA,LY86_SH2D1A,LGALS1_S100A6
AIF1_RPS18,ISG20_MALAT1,CD79A_PKIG,CST3_LYZ
PDLIM1_TIGIT,HLA-DOB_OAZ1,BLVRB_CHST12,CD79A_GNG7
FGFBP2_HLA-B,HLA-DMB_KIAA0125,RPS23_RPS28,BANK1_FCRL6
HLA-DRA_RPS25,B2M_RPLP0,AIF1_FCER1G,CD8A_CTSW
