GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
CCR7_GRN,COTL1_RPL18A,ISG20_LCK,HLA-B_HLA-DMA
GRN_SAMD3,BANK1_TPT1,MS4A6A_SPI1,HLA-DRB5_PSAP
AIF1_CCL4,FCER2_PYCARD,CFD_IRF8,RPS23_RPS6
CD79A_CD8A,BANK1_RPL9,PYCARD_TSPO,CD3E_RPS23
CD79A_GSTP1,RPS18_RPS5,CCL4_CD99,CD68_HLA-E
OAZ1_SH2D1A,HCST_HLA-DRB5,CST3_LY86,NPC2_RPS28
HLA-DRA_RPS5,FTL_GABARAP,LINC00926_NKG7,AP1S2_S100A8
HLA-A_RPS20,CFP_LTB,CD2_GZMA,GPX1_TYROBP
CD3D_TSPO,MS4A1_RPS25,CHST12_SH2D1A,LINC00926_TPT1
CYB561A3_S100A8,KIAA0125_KLRG1,AC092580.4_MS4A6A,RPS12_RPS27A
AP1S2_FTH1,HLA-C_TYROBP,B2M_RPS5,FCN1_LAG3
AIF1_FCGRT,RPS23_TIGIT,IL32_NEAT1,AP1S2_SAMD3
HLA-DMB_SERPINA1,CHST12_CST7,FCRLA_HLA-E,MYL12A_RPL9
GZMM_LGALS2,LST1_TKT,NEAT1_NPC2,PNOC_TIGIT
HLA-DMA_PYCARD,AIF1_RPS18,CST3_GRN,CD8B_RPL21
HLA-E_SNX2,CD3D_HLA-DPA1,FCER1G_SNX2,RPS4X_RPS6
CYB561A3_HLA-A,AIF1_GZMA,IL32_SPI1,SH2D2A_SPI1
HLA-DMA_RPL10A,HLA-DQB1_RPS27,FCGRT_RAC1,GSTP1_TALDO1
LGALS2_RPS28,ARPC5L_TPT1,DUSP2_GABARAP,LGALS1_MARCH1
SPIB_VPREB3,RPSA_SMIM14,MS4A6A_NCF2,PKIG_TPT1
APOBEC3G_KLRG1,FCRL6_RPL11,CTSS_OAZ1,HLA-DQB1_KIAA0125
IRF8_SPIB,AP1S2_RPL30,GZMM_SMIM14,RPS5_RPS6
ISG20_PRF1,PYCARD_SNX2,FCRLA_SH2D2A,FCRL6_HLA-C
HLA-DMB_HLA-DQB1,MS4A6A_RPL11,CEBPD_LYZ,FCER2_HLA-DQA1
C12orf75_CCR7,RPL13_RPS3A,CFD_TALDO1,CHST12_MATK
HLA-DQB1_RPS29,SPI1_TCL1A,PFN1_RPS12,CD79A_TCL1A
LYZ_TIGIT,RPL23A_RPL9,GNG7_RPS25,AP1S2_NKG7
RPL11_RPSA,HLA-DPA1_RPS20,BANK1_CD8B,C12orf75_CD3D
LCK_NCR3,BANK1_HLA-DPB1,HVCN1_TCL1A,CD99_NKG7
FTL_TSPO,HLA-DOB_RPL23A,SH2D1A_TIGIT,RPS12_RPS27
HLA-C_RPS14,HLA-DQA2_HLA-DRA,CD8A_HVCN1,CD247_PNOC
HLA-DPB1_LY86,CD68_CYBA,LY86_S100A4,RPL21_TMEM66
RPL3_RPL30,CTSS_RPS18,NCR3_SH2D1A,CD79B_MARCH1
GZMM_RPS25,HLA-DRB5_SPI1,HOPX_PKIG,CD3E_LINC00926
CD3E_HLA-DPA1,RPL3_RPS28,CD72_RARRES3,CFP_TCL1A
EEF1A1_LY86,HLA-DPA1_RPS29,FCN1_IRF8,MYL12A_RPS10
RARRES3_RPSA,HLA-DRA_RPS15A,GZMH_PRF1,PPAPDC1B_TCL1A
CYB561A3_MYL12A,FTL_SNX2,EAF2_FCER1G,RPL10_RPL35A
HLA-DPB1_RPS28,AIF1_HLA-DPA1,GABARAP_TYMP,HLA-C_SMIM14
GZMM_RPL23A,KLRG1_PYCARD,LGALS3_LY86,BANK1_TIGIT
BANK1_SPI1,FGFBP2_HLA-DMB,AC092580.4_KIAA0125,FCER2_LINC00926
KIAA0125_RPS11,RPL5_RPSA,CD72_HLA-E,ARPC5L_RARRES3
NPM1_PKIG,GPX1_LYZ,PPAPDC1B_PRF1,MALAT1_PRF1
RPL11_RPS15A,GNG7_HLA-DMA,CYBA_RPL32,AP1S2_NPM1
HLA-DQB1_PDLIM1,HCST_TKT,CFD_TKT,NOSIP_RPL35A
CD40_DUSP2,CD40_FCER2,FGFBP2_GSTP1,PYCARD_RPS5
GZMH_TYMP,HLA-DMA_IL32,HLA-DRB5_PYCARD,MYL12A_NOSIP
GPX1_SAMD3,HLA-C_LINC00926,FTH1_RPS27,LINC00926_RPL13A
BLK_HLA-A,HCST_RPL10,FCRL6_GRN,FGFBP2_RPL9
RPL11_TSPO,LAG3_PSAP,S100A9_SERPINA1,AIF1_LY86
FTL_RPS12,CD40_CD74,S100A6_SH2D1A,PDLIM1_PRF1
AIF1_LCK,CCR7_TSPO,PNOC_SPIB,RPS18_SPIB
SH2D1A_SPI1,CCL5_FTL,EEF1A1_RPLP0,RPS18_SNX2
RPS27_S100A6,C12orf75_RPL23A,CD68_HLA-DMB,RPS14_RPS18
CST7_MATK,CD68_CST7,IL32_KLRG1,PDLIM1_PSAP
ISG20_RPS5,CFD_S100A9,AC092580.4_EAF2,CD74_GSTP1
NPC2_SAT1,FCN1_RPS3,RPL13_RPL9,RPL23A_RPS3A
HOPX_MATK,BANK1_CEBPD,RPL13A_RPS13,IL32_SPIB
RAC1_TALDO1,RPS10_SPI1,NPC2_RAC1,CD2_CD79B
CD72_LTB,RPL23A_SERPINA1,CD8B_IL32,CD74_PYCARD
IRF8_RPL14,FCRL6_MYL12A,CST3_FGFBP2,CD247_LINC00926
RPL23A_RPS4X,P2RX5_SPI1,AP1S2_LYZ,ARPC5L_CST7
NEAT1_PSAP,NCF2_S100A9,EEF1A1_RPL3,FCN1_HLA-E
CEBPD_TYMP,LDHB_MALAT1,FCRLA_TSPO,BLVRB_RARRES3
RPLP2_RPS23,BRI3_NCF2,RPS12_RPS6,PRF1_RPS27A
PYCARD_RPS10,CD3D_RPL30,AIF1_NEAT1,RARRES3_RPL32
BANK1_HLA-DOB,GZMH_S100A8,AP1S2_FCGRT,RPL27A_RPS15A
HLA-B_MALAT1,S100A4_TMEM66,RPL36_RPL5,RPL32_RPS27
CD79A_RPL5,ISG20_RPS25,FCGRT_SMIM14,RPLP2_SAMD3
CFP_GSTP1,HLA-DMB_SNX2,RPL21_RPLP2,CST7_NPM1
RPL11_RPL32,RPS5_SMIM14,RPL27A_RPL5,CD79B_TALDO1
LGALS1_TPT1,FCRLA_RPL11,TMEM66_TSPAN13,RPL11_RPLP2
HLA-DPB1_PDLIM1,SNX2_TMEM66,RPLP2_RPS28,BLVRB_HLA-DRB5
GABARAP_HLA-B,CFD_HLA-DRB5,AC092580.4_GZMA,CFD_HLA-DMA
EEF1A1_RPL10A,CD74_NKG7,GNG7_HLA-E,CD2_RPS13
RPL23A_RPS6,LGALS3_LYZ,FCER2_LAG3,CCR7_NOSIP
C12orf75_CD79B,RPL14_RPS14,FCRL6_LST1,HLA-DMA_RARRES3
APOBEC3G_MS4A6A,APMAP_PSAP,RPS18_RPSA,RPL27A_RPL9
CTSW_RPLP0,APOBEC3G_CFD,RPS27_RPSA,CD3E_RPL21
CXCR4_PPAPDC1B,CCL5_COTL1,FTH1_RPS10,FTL_S100A6
BLK_NKG7,CD2_RPS23,RPS27A_RPSA,HLA-DMB_RPS29
CD74_CD79A,RPLP2_RPS27,CD74_HLA-DMB,NOSIP_S100A6
CDA_IL32,ISG20_RPL32,CD37_FTL,RPL27A_RPS29
CD79A_RPLP0,LINC00926_RPL3,CD14_TYMP,CD2_GNG7
FGFBP2_HLA-DPA1,GABARAP_S100A8,SAMD3_TIGIT,SNX2_TYROBP
CYBA_RPL27A,BANK1_TIGIT,BLVRB_CD247,RPS27_TIGIT
BRI3_PTPRCAP,CCL5_CD79A,EAF2_TIGIT,PTPRCAP_SH2D2A
HLA-DQB1_LGALS1,CD99_SERPINA1,S100A8_TYROBP,CD8B_PDLIM1
CD14_RPS5,HLA-DRA_RPL13A,CTSS_FCRL6,RPS23_TIGIT
HLA-DQB1_RPS20,CFP_KLRG1,CD247_SH2D2A,RARRES3_SPIB
LTB_TSPAN13,RPL10A_RPS20,FGFBP2_SAT1,LGALS1_SAT1
HLA-DQA1_PDLIM1,RPL35A_RPS23,ARPC5L_RPL10,HLA-E_TYMP
MYL12A_RPS28,B2M_RPS20,RPS5_RPSA,EAF2_ISG20
LYZ_RAC1,CXCR4_GRN,CTSS_IRF8,HLA-DPB1_TCL1A
BLK_RPS3A,LGALS3_RPS12,S100A6_TSPO,CD72_RPLP2
HLA-DMA_IL32,COTL1_RPS12,HLA-DQA2_RPSA,RPL35A_RPS6
BANK1_FCGRT,PDLIM1_RPL35A,CCL5_ISG20,HLA-DQB1_PNOC
FCGRT_FCN1,GABARAP_RPL10A,PNOC_PRF1,ISG20_SAT1
RPL11_VPREB3,HOPX_RPL10A,MATK_S100A8,ISG20_LINC00926
TPT1_TSPO,CEBPD_LST1,CFP_LY86,CTSS_HLA-DRA
RPS27_RPS3,CD2_CFP,APOBEC3G_CTSS,FCRL6_RPLP2
RPL13_RPS3A,CD2_NOSIP,IL32_NCF2,FCER1G_FCGRT
CST3_RPS13,CTSW_LGALS2,LGALS3_SAT1,APOBEC3G_PRF1
PNOC_SPIB,CHST12_GZMA,RPL13A_RPSA,RPLP0_RPS18
GZMM_HCST,CD72_PPAPDC1B,C12orf75_FCRL6,HLA-DRA_TKT
CD99_GRN,BLK_GZMA,IRF8_TYROBP,CD79B_HLA-DRB1
CD72_RPL10,MS4A1_TALDO1,RPL10A_RPL9,CCL4_CD247
CD72_HLA-B,CD3D_RPS3,BLVRB_FCRL6,KIAA0125_RPL13A
HLA-C_RPL32,RPL11_RPL14,GNG7_IL7R,EEF1A1_RPL31
HLA-DQA2_KLRG1,AC092580.4_HLA-DRB5,LYZ_TYROBP,FCER2_RPL18A
PPAPDC1B_RPS13,PNOC_RPL11,IL32_LGALS3,CD37_CYBA
CCR7_FTH1,NCF2_S100A4,CEBPD_CFP,RPL21_RPS3
RPS18_RPS4X,HLA-DQA2_RPL5,CCL4_IL7R,KIAA0125_TSPAN13
S100A11_S100A4,HLA-DMB_P2RX5,HLA-DQA1_RPS4X,BLK_NKG7
HLA-B_RPL13A,GZMA_HLA-DPA1,GZMM_TKT,GZMH_NOSIP
HLA-DRA_TPT1,CXCR4_PFN1,COTL1_LGALS3,CTSW_MALAT1
HLA-B_TSPAN13,CD3E_GABARAP,LYZ_RAC1,HLA-DOB_IRF8
RPL21_VPREB3,PNOC_RPL21,CD79A_HLA-DQA2,C12orf75_RPL13A
HLA-DPA1_TSPO,RPS23_RPS27,GABARAP_LGALS1,HLA-DMA_HLA-DMB
RPL13A_TYMP,PTPRCAP_RPL14,SAMD3_TCL1A,GPX1_RPL13A
HLA-DQA2_TCL1A,HLA-DRB1_RPL23A,TCL1A_TPT1,HLA-E_MYL12A
LGALS1_MS4A6A,GZMK_RPL32,AP1S2_PRF1,HLA-B_RPL30
EEF1A1_TKT,LAG3_LGALS1,APOBEC3G_LGALS1,HLA-DOB_PPAPDC1B
CDA_CST7,CD3E_CST7,CCL5_GZMM,ARPC5L_PYCARD
ISG20_SH2D2A,EAF2_MS4A6A,CFP_LGALS2,FCER1G_TKT
HLA-DRA_HLA-E,PSAP_SH2D1A,MS4A1_VPREB3,EEF1A1_RPSA
HLA-E_RPL14,CD99_RPS18,CD247_LST1,EAF2_FTL
SPIB_TSPAN13,AIF1_COTL1,APOBEC3G_GRN,COTL1_GSTP1
RPLP2_RPSA,HLA-DRB1_RPL5,BLVRB_TALDO1,MYL12A_RPS14
NOSIP_TALDO1,AIF1_MYL12A,CEBPD_TKT,HOPX_TYROBP
HLA-A_RPL21,AP1S2_FCN1,GABARAP_PYCARD,CEBPD_RPL21
HLA-DPA1_RPL27A,HLA-E_LGALS3,HLA-DPB1_HLA-DRB1,S100A8_TKT
HLA-DPB1_PPAPDC1B,HLA-DPB1_RPS27A,LGALS1_SNX2,PYCARD_RPL36
RPS28_TMEM66,LCK_LGALS1,FCER1G_IRF8,CD40_CD68
CYBA_RPS11,C12orf75_HOPX,GZMM_S100A11,APOBEC3G_TKT
HLA-DMB_RPS5,HLA-DQA1_TSPO,LTB_MS4A1,CFD_RPL3
FCRLA_RPL11,CD74_MS4A6A,GZMH_HLA-DQA2,APOBEC3G_CD8B
CD79B_IL32,CYB561A3_TYMP,HCST_TKT,CD37_HLA-DRB5
LGALS1_S100A4,CTSW_IRF8,FGFBP2_PFN1,CCL4_HLA-DQA2
CCL5_PFN1,RPL10A_S100A9,S100A9_TYMP,CD72_CD74
FCER2_SAT1,C12orf75_HLA-DRB1,CD68_COTL1,GZMA_HVCN1
RPS27_RPS5,IL7R_PRF1,GRN_S100A4,GRN_RAC1
EEF1A1_HLA-E,AIF1_PTPRCAP,CCR7_LGALS2,SAMD3_SPIB
CD79A_RPLP2,AIF1_CEBPD,AIF1_S100A4,HLA-DQA1_PDLIM1
RPS10_SNX2,CD72_TPT1,EAF2_SAT1,LAG3_NPM1
CD79A_RPL3,LINC00926_RPL36,LST1_SMIM14,HLA-DQA1_HLA-DRB5
FTH1_HVCN1,RPS25_S100A11,SNX2_TYROBP,CTSS_HLA-DPA1
HLA-E_RPS14,CFP_LY86,CD3D_ISG20,RPL3_RPLP2
NCR3_S100A8,CTSS_SPIB,BRI3_COTL1,CD79B_GSTP1
CCL5_PYCARD,FCER2_RPL13A,C12orf75_COTL1,LGALS1_S100A6
FTH1_ISG20,CD79B_HLA-DRB1,HLA-DRB1_TPT1,CXCR4_IL7R
HLA-A_S100A11,CD79A_HLA-DRA,GRN_TALDO1,RPL5_RPS14
BLVRB_PSAP,GZMK_TPT1,CD14_RAC1,CTSS_S100A11
HVCN1_IL7R,NPC2_RPSA,NCF2_SAMD3,GSTP1_LDHB
CD37_S100A4,RPS3A_TSPAN13,SAT1_TSPO,CD3D_EAF2
B2M_RPS29,CFD_LDHB,HLA-DMB_LGALS1,GNG7_TMEM66
AP1S2_LGALS1,MALAT1_VPREB3,RPL10_RPSA,LGALS1_TKT
FCRLA_HLA-DMB,MALAT1_TCL1A,CFD_S100A11,PRF1_RPS3A
CTSW_RPL30,HLA-E_RPL13A,S100A9_TIGIT,CHST12_RPL36
HLA-DQA1_PKIG,CD72_CYB561A3,GPX1_LGALS2,BLK_PRF1
LCK_SAT1,HLA-DRB5_SPIB,RPS11_RPS14,HLA-DQA2_RPL35A
OAZ1_TMEM66,AIF1_SPIB,CD99_MYL12A,APOBEC3G_IL7R
RPL31_RPS6,GSTP1_RPL11,RPL10_RPL13A,BANK1_MS4A1
BLK_LAG3,RPS28_RPS6,BLVRB_GZMH,SPIB_VPREB3
AIF1_HLA-DPA1,HCST_RPL10A,FCRL6_TSPAN13,LCK_RPS25
BANK1_LDHB,FCER1G_RPS14,CCR7_PNOC,IRF8_RAC1
LCK_LTB,CD37_RPS27,EAF2_SPIB,AP1S2_HLA-DQB1
RPS23_RPS27A,COTL1_HLA-DRB5,HCST_LYZ,CD74_TSPO
RPS6_SNX2,NCF2_RARRES3,GZMM_TALDO1,HLA-DQA2_LYAR
LGALS3_SAMD3,FCGRT_SAMD3,RPL30_RPS20,AC092580.4_CD74
GZMH_PTPRCAP,LGALS2_TKT,APOBEC3G_TYROBP,NOSIP_PKIG
HLA-DOB_RARRES3,NPM1_RARRES3,PDLIM1_SPI1,HLA-C_SPIB
LGALS3_PNOC,RPL35A_SH2D2A,FTH1_FTL,RPL10A_RPLP2
LGALS3_PTPRCAP,C12orf75_VPREB3,HLA-DPA1_RPL27A,NPM1_TSPAN13
PRF1_SH2D2A,RPS20_RPS3,CD74_HLA-DPA1,HLA-DPB1_S100A11
COTL1_CYBA,AC092580.4_LGALS1,RPL23A_RPL5,APMAP_MARCH1
CD37_GPX1,CTSS_LYZ,AIF1_GZMH,CD8B_S100A11
CDA_SAMD3,CFD_RPS27A,PKIG_PPAPDC1B,CCL5_CYBA
DUSP2_FCGRT,PFN1_RPS3,BANK1_DUSP2,BRI3_CD8B
BLK_CD79B,FTH1_RPL35A,NCF2_S100A9,HLA-DQB1_HLA-DRB5
IL7R_S100A8,CD99_RPL5,CD40_CD8A,LINC00926_SPI1
OAZ1_SERPINA1,NOSIP_TALDO1,BRI3_HLA-DMB,CTSS_FCGRT
HLA-DQA1_TYMP,HVCN1_RPS13,BANK1_TMEM66,FCER1G_OAZ1
RPL13_RPS10,GZMH_RPS10,NPC2_S100A4,HLA-DQA2_PRF1
HLA-B_LY86,LYAR_NKG7,AIF1_FCRL6,EEF1A1_TALDO1
RPS12_SNX2,HLA-DQA2_HLA-DRB5,EEF1A1_RPS13,CYB561A3_RPS4X
RPS10_RPS27,RPL10_RPL13,PKIG_PNOC,RPL13A_RPL35A
NEAT1_RPL36,OAZ1_RPL11,RPL36_RPS13,IRF8_RPLP0
FCER2_OAZ1,FCN1_RPS27A,CFD_NCF2,FCER2_HLA-DRB1
FCRLA_KIAA0125,CD72_MYL12A,C12orf75_LAG3,GRN_RPS5
HLA-DPA1_RAC1,GSTP1_LGALS1,CD72_COTL1,RPL10A_RPS4X
CYB561A3_RPL11,FCER2_LST1,LY86_PYCARD,PNOC_SMIM14
CD79A_CST7,RPL10A_RPL13,CD79A_RPSA,RPS3_TSPO
RPL11_RPL3,CST3_TYROBP,GPX1_S100A6,GSTP1_LYAR
HLA-DQA2_LYZ,RPL13_RPL3,PKIG_RPL32,APOBEC3G_COTL1
CD72_RPS12,NEAT1_RPL32,RPL10_TCL1A,PPAPDC1B_RPS5
HLA-A_SH2D1A,BRI3_LAG3,BANK1_VPREB3,HLA-DMB_SNX2
S100A9_SH2D2A,PRF1_VPREB3,AC092580.4_HCST,RPL10_RPS15A
SAT1_TALDO1,MARCH1_SERPINA1,BANK1_IL7R,CST3_PKIG
HLA-DRB1_RPL3,HLA-A_S100A9,CD40_LAG3,CD37_RPS28
CCL4_FCRL6,COTL1_S100A4,COTL1_CTSW,EAF2_RPLP2
CCR7_RPL14,CST7_RPS15A,LYZ_S100A4,RPL32_RPS6
BLVRB_NPC2,CD40_HLA-C,DUSP2_GZMA,IRF8_NOSIP
NPM1_PTPRCAP,CYB561A3_S100A6,ARPC5L_NPM1,CD247_RPS14
CD37_RPS13,CDA_NCF2,CEBPD_TALDO1,HLA-DRB5_LINC00926
B2M_LY86,AC092580.4_CD8A,COTL1_TIGIT,LGALS2_LINC00926
CD247_TALDO1,GNG7_HLA-DRA,HLA-E_TCL1A,GPX1_RPS6
RPS23_RPS25,IL7R_RPL10,HLA-B_TPT1,RPL14_RPL36
BLK_RPS25,RPL13A_S100A9,COTL1_FCRLA,EAF2_GABARAP
FTL_MS4A1,BRI3_RARRES3,RPL31_RPL35A,HLA-DQA2_VPREB3
GZMM_S100A11,GABARAP_RPS3A,CFP_EAF2,EAF2_SERPINA1
RPS4X_SMIM14,CD247_LST1,CHST12_COTL1,GRN_LGALS2
CD72_RPL14,MS4A1_RPL10A,NPC2_SMIM14,LINC00926_RPS28
LGALS3_RPS27A,HLA-B_ISG20,B2M_RPL9,AP1S2_S100A4
OAZ1_RPL3,B2M_RPS5,CTSS_GABARAP,CYBA_HVCN1
FCER1G_RPS12,RPL18A_RPL23A,GSTP1_HCST,CD72_CD79A
RPS4X_SPIB,RPS23_RPS6,MS4A6A_SPIB,CD79B_GNG7
ISG20_LYZ,MS4A1_NEAT1,RPL10A_RPS6,AP1S2_CD8A
FCN1_NPC2,LGALS1_RPL13,CD2_KIAA0125,GRN_PPAPDC1B
APMAP_CD8A,GSTP1_HLA-DQA1,AP1S2_CFD,CD8A_HLA-A
HLA-DQA2_S100A4,FCRL6_PTPRCAP,HLA-DQA1_RPL35A,RPL9_RPS29
BANK1_CD99,FCER2_RPS6,GRN_HCST,HLA-DOB_HVCN1
ISG20_MARCH1,CDA_CEBPD,MS4A6A_NPC2,CD8B_LYZ
IL7R_RPS27A,ARPC5L_CD99,LGALS2_SPIB,CD99_FCRLA
CD68_RPS28,RPL31_RPSA,LGALS3_SNX2,CD79A_PNOC
CEBPD_RPL13A,IRF8_TIGIT,CD72_SH2D2A,FCRL6_RPS28
CTSS_GNG7,CD14_RPS5,CHST12_PDLIM1,CYB561A3_HLA-DOB
ISG20_NKG7,FCGRT_TALDO1,HLA-DOB_TIGIT,RPL27A_TIGIT
CD79B_MATK,FCER1G_S100A6,ARPC5L_CD247,GZMK_S100A6
FTL_HCST,RPL11_VPREB3,B2M_RPS28,LGALS2_TSPO
HVCN1_RPS20,SAT1_TCL1A,CD72_FCRL6,LDHB_RPL32
CD74_S100A9,LGALS1_SAT1,DUSP2_PPAPDC1B,AC092580.4_CD99
CCR7_RPL35A,HLA-DMA_VPREB3,RPL10_RPS13,CEBPD_HLA-DRB5
PFN1_RPS18,MS4A1_RPSA,HLA-DOB_TKT,BRI3_NEAT1
RPL23A_VPREB3,HLA-DQA2_RPS10,HLA-B_RPS29,CYB561A3_PPAPDC1B
RPS20_RPS23,RPL10A_RPS27A,OAZ1_RPS3,ARPC5L_LYAR
CD79A_PPAPDC1B,LDHB_RPS6,CDA_FGFBP2,CD2_RPSA
LST1_NKG7,RPLP0_RPS12,FCGRT_HLA-DMB,GPX1_NPC2
RPL5_SNX2,CDA_HLA-C,FCRL6_HLA-DMA,CD79A_HLA-DOB
CD8A_HCST,NOSIP_RPS14,HLA-DPB1_HLA-DQA1,KIAA0125_TIGIT
RPL5_TKT,CD79B_TYMP,CEBPD_CXCR4,CD2_CD79A
MALAT1_TKT,FCN1_RPL21,RPL10_RPL10A,AIF1_SAT1
NPM1_RPL13,FCER1G_RPS20,EAF2_SERPINA1,CD37_CD68
CD2_CD8B,CCR7_RPL3,CD37_RPL32,CD14_CD37
RPLP0_SAT1,GZMK_HLA-DQA1,EAF2_LY86,HOPX_PTPRCAP
HLA-A_RAC1,HLA-DRB5_LTB,HLA-B_RPL13,TPT1_VPREB3
HLA-DMB_MALAT1,HLA-DQB1_S100A9,B2M_CD79B,LDHB_RPL11
FCER1G_LDHB,CEBPD_CTSS,MYL12A_PKIG,LCK_RPSA
IRF8_RPL13A,FTH1_MATK,GZMH_PKIG,IL32_MATK
CD40_TPT1,HLA-DRB1_RPS4X,BRI3_S100A9,DUSP2_S100A6
PSAP_RPL18A,LST1_RPL27A,FCRL6_FCRLA,HLA-DRB1_NPC2
HLA-DOB_SNX2,RPL35A_S100A8,FCN1_LYZ,MS4A6A_RPLP0
CD74_RPL10A,CD99_MS4A6A,MYL12A_P2RX5,BANK1_TALDO1
GSTP1_TALDO1,RPL27A_TYROBP,RPL36_RPS28,CD99_RPS3
HLA-DRB1_RPL23A,HOPX_S100A6,CD79B_CXCR4,HLA-DQA1_RAC1
HLA-DQA1_SH2D1A,BLVRB_TMEM66,LST1_TALDO1,LGALS1_NEAT1
HLA-C_SNX2,HLA-DOB_RPS18,FCER2_VPREB3,HLA-DQB1_MARCH1
RPL13_RPL14,RPL10A_RPS12,APMAP_GZMM,LDHB_TPT1
MALAT1_SPIB,RPL13_RPL14,CD247_GZMK,BLK_COTL1
LINC00926_LYZ,CXCR4_RPL10A,HLA-DMB_S100A4,B2M_SH2D1A
CCL4_FTH1,SAT1_TALDO1,PRF1_TSPO,PDLIM1_PTPRCAP
NCF2_S100A4,BRI3_RPLP2,CD247_NOSIP,RPL3_RPL31
CD37_RAC1,CD72_NCF2,FCGRT_TKT,RPL31_RPS5
CD79A_LINC00926,BLK_OAZ1,NPC2_PSAP,FTH1_TSPO
AIF1_RPS15A,CXCR4_FTH1,C12orf75_GZMK,HLA-A_MATK
HLA-DMA_LGALS3,CTSW_P2RX5,HLA-C_RPL21,HLA-DQA1_SERPINA1
LY86_SH2D2A,APMAP_FCER2,DUSP2_PSAP,HVCN1_LGALS2
CHST12_TSPO,CCL4_SPI1,IRF8_SAT1,LTB_RPLP0
EEF1A1_HLA-DMB,CYB561A3_RPL35A,LST1_SAT1,ISG20_TSPO
CCL4_HLA-DRB1,CD99_LYZ,CD3D_RPL31,IRF8_MARCH1
FCER2_LINC00926,RPL14_RPLP2,FCRL6_LY86,CHST12_NCR3
GPX1_IRF8,RPL10A_RPL21,CXCR4_S100A9,PDLIM1_RPS18
CEBPD_HLA-DRB5,RPL14_S100A4,CEBPD_PSAP,LINC00926_TSPO
RPL31_RPS23,CD37_RPL35A,GPX1_HCST,LTB_MS4A1
BLVRB_HLA-DRB1,CD40_HOPX,FCRLA_NOSIP,FCN1_HOPX
HLA-B_PFN1,BANK1_HLA-DOB,CD40_CFD,FCN1_HLA-DRB5
CD72_CST7,CCL4_VPREB3,CST7_IL7R,FCGRT_NPC2
HLA-A_PRF1,CD37_RPL14,S100A11_S100A6,RPL35A_RPL5
RPL21_TSPAN13,BRI3_RPL18A,AIF1_S100A9,HLA-C_TIGIT
CD99_GZMK,MALAT1_PDLIM1,KIAA0125_LDHB,DUSP2_TIGIT
IRF8_S100A6,GZMM_RPS25,GZMH_LST1,CD79A_FCRL6
PPAPDC1B_RPS5,RPL10_RPS3,AP1S2_MS4A1,MYL12A_RPL5
HLA-DRA_NPC2,PTPRCAP_S100A9,EAF2_FCGRT,CD99_RPS18
FTL_VPREB3,RPL32_RPS3,CTSS_GZMH,FCRL6_RPS23
HOPX_PNOC,EEF1A1_NEAT1,FGFBP2_NPC2,BANK1_CD79A
CXCR4_PNOC,CD247_IL7R,CHST12_S100A9,IL32_RPS18
HLA-DPB1_HLA-DRB1,RPL36_RPS14,RPLP0_RPS6,RPL23A_RPS18
B2M_CD79A,CD8A_LGALS2,RPL11_SPIB,GZMH_RPL9
CCL5_TYMP,FTH1_TMEM66,NEAT1_S100A9,S100A4_TSPO
FCER2_SPIB,RPS4X_SPI1,COTL1_S100A6,CD3E_NCR3
CD74_GRN,MALAT1_PPAPDC1B,CD247_HLA-DMB,LGALS2_MARCH1
LINC00926_RPL10,CD72_RPL31,FCGRT_S100A11,GZMH_RPL23A
COTL1_RPS12,HLA-DOB_MARCH1,TSPAN13_TSPO,CD3E_IL7R
FTL_HLA-C,GNG7_HLA-DPB1,AIF1_TALDO1,GZMH_RPL13
COTL1_HLA-DMB,LAG3_TIGIT,IL32_IL7R,CCL4_RPS3A
RAC1_TSPO,HLA-DRB1_RPL10A,CCL4_CD8B,KLRG1_RPS12
PTPRCAP_RPS13,LY86_TALDO1,IL7R_SH2D1A,GPX1_TIGIT
HLA-B_TMEM66,HLA-C_NCR3,CHST12_EAF2,RPL23A_RPSA
HLA-DRB1_RPS4X,C12orf75_RPS12,AIF1_SAT1,C12orf75_CCL4
BLK_CCR7,BRI3_NPC2,MALAT1_MS4A1,PYCARD_RPS11
RPL9_VPREB3,LDHB_RPS4X,BANK1_HLA-DOB,RPL31_SMIM14
CEBPD_S100A9,RPL3_TYMP,CD72_GZMH,LDHB_RPS13
NEAT1_TSPAN13,FTL_OAZ1,S100A9_SPI1,CCL4_S100A9
PKIG_RPS25,RARRES3_RPL23A,CD79B_PNOC,CCL4_HCST
BANK1_NCR3,NCR3_NPC2,CD68_S100A9,CD2_GZMH
ISG20_VPREB3,RPL10_RPL13A,CD14_GSTP1,PDLIM1_PNOC
GZMK_HCST,AC092580.4_HLA-DPB1,CCL5_CD2,CHST12_FCER1G
RPS11_SNX2,RPLP2_RPS15A,COTL1_S100A4,CDA_HLA-E
LYAR_S100A9,CD74_FCN1,CTSS_NEAT1,LGALS3_MARCH1
GABARAP_HCST,APMAP_CD68,COTL1_TYMP,FCER1G_GZMK
IL7R_NKG7,CD3E_HLA-DRB1,MS4A6A_NEAT1,HLA-DQA2_TYMP
MALAT1_VPREB3,B2M_LY86,FCRL6_S100A6,DUSP2_HLA-DQA2
RPL18A_SPI1,FCER2_MATK,CST3_NPC2,CD79B_HLA-DMB
HLA-E_RPL10A,GRN_VPREB3,CFD_CST3,BLK_C12orf75
